0,0.25,0.222699,0.522699,96.12, -1.57585
0,0.25,0.220116,0.520116,94.9978, -1.56456
0,0.25,0.206311,0.506311,89.0004, -1.7173
0,0.25,0.157451,0.457451,67.7735, -2.11328
0,0.25,0.157505,0.457505,67.7971, -2.11256
0,0.25,0.201995,0.501995,87.1253, -1.76092
0,0.25,0.0993665,0.399367,42.5393, -2.43443
0,0.25,0.095461,0.395461,40.8426, -2.34336
0,0.25,0.0642203,0.36422,27.2704, -2.34102
0,0.25,-0.0229908,0.277009,-10.6176, -1.83302
0,0.25,0.115934,0.415934,49.7371, -2.34989
0,0.25,0.113932,0.413932,48.8671, -2.30448
0,0.25,0.0915019,0.391502,39.1226, -2.34586
0,0.25,0.0238292,0.323829,9.72286, -2.21672
0,0.25,0.0237903,0.32379,9.70598, -2.22209
0,0.25,0.134795,0.434795,57.931, -2.22966
0,0.25,0.0574813,0.357481,24.3427, -2.33349
0,0.25,-0.0179661,0.282034,-8.43467, -1.95466
0,0.25,-0.0171448,0.282855,-8.07788, -1.92216
0,0.25,-0.0346858,0.265314,-15.6984, -1.71942
0,0.25,-0.074453,0.225547,-32.9749, -1.02011
0,0.25,-0.0748124,0.225188,-33.131, -1.01586
0,0.25,-0.0150345,0.284966,-7.16107, -1.93951
0,0.25,-0.0675793,0.232421,-29.9886, -1.17713
0,0.25,-0.0911278,0.208872,-40.2191, -0.549315
0,0.25,-0.0902104,0.20979,-39.8205, -0.577884
0,0.25,-0.0949309,0.205069,-41.8713, -0.390406
0,0.25,-0.1,0.2,-44.0735, 0.000126539
0,0.25,-0.0891981,0.210802,-39.3807, -0.616399
0,0.25,-0.0884734,0.211527,-39.0659, -0.636921
0,0.25,-0.0930727,0.206927,-41.064, -0.46935
0,0.25,-0.0996309,0.200369,-43.9131, -0.0909158
0,0.25,-0.099653,0.200347,-43.9227, -0.0877166
0,0.25,-0.0938764,0.206124,-41.4132, -0.436602
0,0.25,-0.0995771,0.200423,-43.8898, 0.0835215
